Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
460	Aff1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000029313	ENSMUST00000054979|ENSMUST00000126335|ENSMUST00000031256|ENSMUST00000152145|ENSMUST00000153165	NM_001408251|NM_133919|NM_001080798	AFF1	Af4|Rob|9630032B01Rik|Mllt2h	Regulation: UP|Probe.Set:ILMN_2469264|Identifier:NM_001080798.1|FirstOfLocuslink:NP_001074267.1|FirstOfName:Aff1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.8550273316008102e-09|ANOVA.CELL:1.58704787685329e-28|ANOVA.INT:0.19390998498469803|FDR_ANOVA.TREAT:3.17237155590132e-07|FDR_ANOVA.CELL:1.59861144558953e-27|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.00371911094910485|TTEST.ASTRO.ALD:0.19950012865254302|TTEST.ASTRO.DHT:0.18755357183221402|TTEST.ASTRO.PRG:0.258693775412567|TTEST.ASTRO.ESR:0.707772043905867|TTEST.NEURO.DEX:0.006475841738067861|TTEST.NEURO.ALD:0.7404143060540981|TTEST.NEURO.DHT:0.871208649702737|TTEST.NEURO.PRG:0.465314444131784|TTEST.NEURO.ESR:0.388045785299487|FDR_TTEST.ASTRO.DEX:0.10626623079453401|FDR_TTEST.ASTRO.ALD:0.797319892589036|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.986681901737086|FDR_TTEST.NEURO.DEX:0.936914954111807|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.8384088541666661|FOLD.ASTRO.ALD:0.20963541666666602|FOLD.ASTRO.DHT:-0.22645052083333503|FOLD.ASTRO.PRG:-0.1930390625|FOLD.ASTRO.ESR:-0.06791145833333449|FOLD.NEURO.DEX:0.6535130208333341|FOLD.NEURO.ALD:0.0458333333333325|FOLD.NEURO.DHT:0.020013020833332|FOLD.NEURO.PRG:-0.126067708333334|FOLD.NEURO.ESR:0.156054687499999
461	Fam129b	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000026796	ENSMUST00000150875|ENSMUST00000138781|ENSMUST00000125347|ENSMUST00000151607|ENSMUST00000154514|ENSMUST00000028135	NM_146119	NIBAN2		Regulation: UP|Probe.Set:ILMN_2686975|Identifier:NM_146119.1|FirstOfLocuslink:NP_666231.1|FirstOfName:Fam129b|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.2900834082081206e-05|ANOVA.CELL:1.0657750336289898e-24|ANOVA.INT:0.000208959499429608|FDR_ANOVA.TREAT:0.00323100940860584|FDR_ANOVA.CELL:7.829927828605389e-24|FDR_ANOVA.INT:0.0174791592874325|TTEST.ASTRO.DEX:0.00399919007447506|TTEST.ASTRO.ALD:0.49881535743880806|TTEST.ASTRO.DHT:0.9858519636221781|TTEST.ASTRO.PRG:0.7222402798814841|TTEST.ASTRO.ESR:0.22220789734729302|TTEST.NEURO.DEX:0.41416910695790904|TTEST.NEURO.ALD:0.399299231905666|TTEST.NEURO.DHT:0.139858497837644|TTEST.NEURO.PRG:0.5865675995543931|TTEST.NEURO.ESR:0.83500887777717|FDR_TTEST.ASTRO.DEX:0.10979097805824|FDR_TTEST.ASTRO.ALD:0.9095431779175831|FDR_TTEST.ASTRO.DHT:0.998946346853784|FDR_TTEST.ASTRO.PRG:0.972441020501935|FDR_TTEST.ASTRO.ESR:0.949196024906597|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.449033854166666|FOLD.ASTRO.ALD:0.067885416666666|FOLD.ASTRO.DHT:0.0018333333333338|FOLD.ASTRO.PRG:0.0457760416666666|FOLD.ASTRO.ESR:-0.126549479166666|FOLD.NEURO.DEX:0.0654088541666678|FOLD.NEURO.ALD:0.0738671875000012|FOLD.NEURO.DHT:0.15113281250000002|FOLD.NEURO.PRG:0.0546562500000007|FOLD.NEURO.ESR:0.0170260416666661
462	Tnfsf11	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000022015	ENSMUST00000022592	NM_011613	TNFSF11	RANKL|OPGL|ODF|Ly109l|Trance|osteoclast differentiation factor|OPGL	Regulation: UP|Probe.Set:ILMN_2505780|Identifier:NM_011613.3|FirstOfLocuslink:NP_035743.2|FirstOfName:Tnfsf11|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.522808724110801e-05|ANOVA.CELL:0.00119943129126193|ANOVA.INT:6.0416950741762996e-06|FDR_ANOVA.TREAT:0.0038662922981654905|FDR_ANOVA.CELL:0.00241286718262224|FDR_ANOVA.INT:0.000822918077743412|TTEST.ASTRO.DEX:0.00406899126592218|TTEST.ASTRO.ALD:0.8554678714018231|TTEST.ASTRO.DHT:0.233621947468638|TTEST.ASTRO.PRG:0.7285391228750521|TTEST.ASTRO.ESR:0.15793588153937302|TTEST.NEURO.DEX:0.0421525914062099|TTEST.NEURO.ALD:0.024174439456802598|TTEST.NEURO.DHT:0.0042993255343796305|TTEST.NEURO.PRG:0.00843908851048074|TTEST.NEURO.ESR:0.0877739326663|FDR_TTEST.ASTRO.DEX:0.110648764848463|FDR_TTEST.ASTRO.ALD:0.982787045671311|FDR_TTEST.ASTRO.DHT:0.9210482718965681|FDR_TTEST.ASTRO.PRG:0.9734760509904831|FDR_TTEST.ASTRO.ESR:0.9359039924776791|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.38740364583333403|FOLD.ASTRO.ALD:-0.0208567708333334|FOLD.ASTRO.DHT:-0.109630208333333|FOLD.ASTRO.PRG:-0.0276927083333334|FOLD.ASTRO.ESR:-0.11978125|FOLD.NEURO.DEX:0.0785729166666664|FOLD.NEURO.ALD:0.132627604166666|FOLD.NEURO.DHT:0.140856770833333|FOLD.NEURO.PRG:0.1656484375|FOLD.NEURO.ESR:0.0776744791666664
463	Ogfrl1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000026158	ENSMUST00000186064|ENSMUST00000189537|ENSMUST00000188677|ENSMUST00000027343	NM_001379083|NM_001379082|NM_001081079	OGFRL1	2210417C17Rik	Regulation: UP|Probe.Set:ILMN_3145814|Identifier:NM_001081079.1|FirstOfLocuslink:NP_001074548.1|FirstOfName:Ogfrl1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00015033470851026802|ANOVA.CELL:0.010042463487124299|ANOVA.INT:0.17666801581572902|FDR_ANOVA.TREAT:0.00801565222950706|FDR_ANOVA.CELL:0.017609779320009098|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0040824925136438706|TTEST.ASTRO.ALD:0.148397832198663|TTEST.ASTRO.DHT:0.6368920873135431|TTEST.ASTRO.PRG:0.34015167582461|TTEST.ASTRO.ESR:0.877228834355636|TTEST.NEURO.DEX:0.0889439183311942|TTEST.NEURO.ALD:0.821895866165778|TTEST.NEURO.DHT:0.49023078978385803|TTEST.NEURO.PRG:0.5499623810192991|TTEST.NEURO.ESR:0.595750238730105|FDR_TTEST.ASTRO.DEX:0.11080936275595801|FDR_TTEST.ASTRO.ALD:0.7621123228408231|FDR_TTEST.ASTRO.DHT:0.9704877304706041|FDR_TTEST.ASTRO.PRG:0.9181477755522721|FDR_TTEST.ASTRO.ESR:0.9941703225312281|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.37796614583333404|FOLD.ASTRO.ALD:0.1368515625|FOLD.ASTRO.DHT:0.0327890624999991|FOLD.ASTRO.PRG:0.0815468750000008|FOLD.ASTRO.ESR:0.0112031249999998|FOLD.NEURO.DEX:0.104197916666665|FOLD.NEURO.ALD:0.0138697916666661|FOLD.NEURO.DHT:-0.0520078125000012|FOLD.NEURO.PRG:0.0398515624999991|FOLD.NEURO.ESR:-0.0492994791666668
464	Mkx	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000061013	ENSMUST00000188926|ENSMUST00000176757|ENSMUST00000079788|ENSMUST00000176608	NM_177595	MKX	9430023B20Rik|Irxl1	Regulation: UP|Probe.Set:ILMN_1249634|Identifier:NM_177595.3|FirstOfLocuslink:NP_808263.1|FirstOfName:Mkx|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.4356730817887399e-06|ANOVA.CELL:0.0028963856040092103|ANOVA.INT:0.00034243917639662804|FDR_ANOVA.TREAT:0.000133920745209118|FDR_ANOVA.CELL:0.00554813146150264|FDR_ANOVA.INT:0.0262577930142616|TTEST.ASTRO.DEX:0.0042109837853707|TTEST.ASTRO.ALD:0.246380816142718|TTEST.ASTRO.DHT:0.0152490512148227|TTEST.ASTRO.PRG:0.019252749642914003|TTEST.ASTRO.ESR:0.24728827147243|TTEST.NEURO.DEX:0.8604202345926131|TTEST.NEURO.ALD:0.636860792193878|TTEST.NEURO.DHT:0.16814239557153102|TTEST.NEURO.PRG:0.35267527964391204|TTEST.NEURO.ESR:0.9622399583239931|FDR_TTEST.ASTRO.DEX:0.11275890855727201|FDR_TTEST.ASTRO.ALD:0.8200667188449081|FDR_TTEST.ASTRO.DHT:0.868294874397281|FDR_TTEST.ASTRO.PRG:0.8265276883373011|FDR_TTEST.ASTRO.ESR:0.952004750894691|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.47021614583333404|FOLD.ASTRO.ALD:-0.143197916666665|FOLD.ASTRO.DHT:-0.25369010416666504|FOLD.ASTRO.PRG:-0.256804687499997|FOLD.ASTRO.ESR:-0.154783854166665|FOLD.NEURO.DEX:0.018705729166665498|FOLD.NEURO.ALD:-0.0569453124999999|FOLD.NEURO.DHT:-0.1290390625|FOLD.NEURO.PRG:-0.09190625000000101|FOLD.NEURO.ESR:0.00401562499999919
465	Il1rap	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000022514	ENSMUST00000174202|ENSMUST00000023156|ENSMUST00000174171|ENSMUST00000173136|ENSMUST00000166294|ENSMUST00000096129|ENSMUST00000174644	NM_001159317|NM_001159318|NM_008364|NM_134103	IL1RAP	IL-1R AcP|IL-1RAcP|6430709H04Rik	Regulation: UP|Probe.Set:ILMN_2740464|Identifier:NM_008364.1|FirstOfLocuslink:NP_032390.1|FirstOfName:Il1rap|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00019298936507608603|ANOVA.CELL:4.31778331416803e-15|ANOVA.INT:0.11417509342899|FDR_ANOVA.TREAT:0.009879258251688661|FDR_ANOVA.CELL:1.7415450513629e-14|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0042474448202702705|TTEST.ASTRO.ALD:0.115713527809709|TTEST.ASTRO.DHT:0.23120376359779102|TTEST.ASTRO.PRG:0.016858892591378398|TTEST.ASTRO.ESR:0.10623389734848301|TTEST.NEURO.DEX:0.14523685884040302|TTEST.NEURO.ALD:0.134681976267992|TTEST.NEURO.DHT:0.17803611267205902|TTEST.NEURO.PRG:0.0362469328890164|TTEST.NEURO.ESR:0.27357636935306|FDR_TTEST.ASTRO.DEX:0.113331651510595|FDR_TTEST.ASTRO.ALD:0.7288830300733921|FDR_TTEST.ASTRO.DHT:0.9203368423243761|FDR_TTEST.ASTRO.PRG:0.8263720875948051|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.348791666666667|FOLD.ASTRO.ALD:0.107934895833334|FOLD.ASTRO.DHT:0.07626562500000039|FOLD.ASTRO.PRG:0.14468229166666702|FOLD.ASTRO.ESR:0.0848385416666666|FOLD.NEURO.DEX:0.11264062499999901|FOLD.NEURO.ALD:-0.142466145833334|FOLD.NEURO.DHT:-0.1339296875|FOLD.NEURO.PRG:-0.162638020833334|FOLD.NEURO.ESR:-0.0695078125000004
466	Lamc2	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000026479	ENSMUST00000189005|ENSMUST00000185328|ENSMUST00000188831|ENSMUST00000027753|ENSMUST00000188206|ENSMUST00000185356	NM_008485	LAMC2	nicein, 100kDa	Regulation: UP|Probe.Set:ILMN_2775307|Identifier:NM_008485.3|FirstOfLocuslink:NP_032511.3|FirstOfName:Lamc2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.61469961546091e-06|ANOVA.CELL:3.40410826746261e-21|ANOVA.INT:1.25490952745859e-07|FDR_ANOVA.TREAT:0.00022566568232578003|FDR_ANOVA.CELL:1.9632937189834898e-20|FDR_ANOVA.INT:2.67023928667617e-05|TTEST.ASTRO.DEX:0.00433107025789392|TTEST.ASTRO.ALD:0.22849510086701702|TTEST.ASTRO.DHT:0.136784469696794|TTEST.ASTRO.PRG:0.49067442322964505|TTEST.ASTRO.ESR:0.00961124871264757|TTEST.NEURO.DEX:0.43141727816200603|TTEST.NEURO.ALD:0.284062226712584|TTEST.NEURO.DHT:0.9933416984671931|TTEST.NEURO.PRG:0.6181636700983081|TTEST.NEURO.ESR:0.0102931488445622|FDR_TTEST.ASTRO.DEX:0.114537707954178|FDR_TTEST.ASTRO.ALD:0.8113693376747421|FDR_TTEST.ASTRO.DHT:0.9050957544132721|FDR_TTEST.ASTRO.PRG:0.9438040281228741|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.410531249999999|FOLD.ASTRO.ALD:-0.0845781250000002|FOLD.ASTRO.DHT:-0.15101562500000001|FOLD.ASTRO.PRG:-0.0545286458333338|FOLD.ASTRO.ESR:-0.24383854166666702|FOLD.NEURO.DEX:0.0326927083333333|FOLD.NEURO.ALD:0.0681015624999999|FOLD.NEURO.DHT:0.00044791666666643703|FOLD.NEURO.PRG:-0.0216145833333332|FOLD.NEURO.ESR:0.1325234375
467	Nde1	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000022678	ENSMUST00000149232|ENSMUST00000023359|ENSMUST00000133249|ENSMUST00000156041|ENSMUST00000117958|ENSMUST00000127801|ENSMUST00000132316|ENSMUST00000115795	NM_001285503|NM_001114085|NM_001285504|NM_023317	NDE1	2810027M15Rik|mNudE	Regulation: UP|Probe.Set:ILMN_2945588|Identifier:NM_023317.1|FirstOfLocuslink:NP_075806.1|FirstOfName:Nde1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:9.94368575414094e-06|ANOVA.CELL:6.86323370098029e-31|ANOVA.INT:0.48852222216074703|FDR_ANOVA.TREAT:0.0007502283431563791|FDR_ANOVA.CELL:8.58815590539469e-30|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.008005181135971321|TTEST.ASTRO.ALD:0.13292057347477101|TTEST.ASTRO.DHT:0.680579950146845|TTEST.ASTRO.PRG:0.508076039502911|TTEST.ASTRO.ESR:0.7458312203013551|TTEST.NEURO.DEX:0.00038058308645657404|TTEST.NEURO.ALD:0.20806953138105203|TTEST.NEURO.DHT:0.29531291645810304|TTEST.NEURO.PRG:0.839273558911599|TTEST.NEURO.ESR:0.38041955730214905|FDR_TTEST.ASTRO.DEX:0.159875101112604|FDR_TTEST.ASTRO.ALD:0.7448337528934911|FDR_TTEST.ASTRO.DHT:0.9760701316511121|FDR_TTEST.ASTRO.PRG:0.9479897784784981|FDR_TTEST.ASTRO.ESR:0.988803998506053|FDR_TTEST.NEURO.DEX:0.358633539470323|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.39221354166666506|FOLD.ASTRO.ALD:0.23743489583333102|FOLD.ASTRO.DHT:-0.055796875000002195|FOLD.ASTRO.PRG:-0.0910416666666674|FOLD.ASTRO.ESR:-0.029643229166668002|FOLD.NEURO.DEX:0.388033854166665|FOLD.NEURO.ALD:0.12028385416666501|FOLD.NEURO.DHT:0.10631510416666501|FOLD.NEURO.PRG:0.0225442708333325|FOLD.NEURO.ESR:0.0622734375
468	Gpr65	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000021886	ENSMUST00000075072	NM_008152	GPR65	TDAG8|Gpcr25|Dig1	Regulation: UP|Probe.Set:ILMN_2693991|Identifier:NM_008152.2|FirstOfLocuslink:NP_032178.1|FirstOfName:Gpr65|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.7096882685787e-06|ANOVA.CELL:3.10811141070555e-31|ANOVA.INT:0.0253327008026399|FDR_ANOVA.TREAT:0.0005251070273107671|FDR_ANOVA.CELL:4.0324230479887e-30|FDR_ANOVA.INT:0.5940502720510551|TTEST.ASTRO.DEX:0.00448068915253002|TTEST.ASTRO.ALD:0.247419531776074|TTEST.ASTRO.DHT:0.108859417484822|TTEST.ASTRO.PRG:0.647224456799602|TTEST.ASTRO.ESR:0.24538606178693|TTEST.NEURO.DEX:0.00885461594943848|TTEST.NEURO.ALD:0.488307630273874|TTEST.NEURO.DHT:0.15678396338381|TTEST.NEURO.PRG:0.426319617211721|TTEST.NEURO.ESR:0.44153820533938|FDR_TTEST.ASTRO.DEX:0.11730553746173701|FDR_TTEST.ASTRO.ALD:0.8200667188449081|FDR_TTEST.ASTRO.DHT:0.897934562361108|FDR_TTEST.ASTRO.PRG:0.965876188897239|FDR_TTEST.ASTRO.ESR:0.952004750894691|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.559770833333332|FOLD.ASTRO.ALD:0.0938906250000002|FOLD.ASTRO.DHT:-0.153552083333334|FOLD.ASTRO.PRG:-0.0872421874999993|FOLD.ASTRO.ESR:-0.13612500000000202|FOLD.NEURO.DEX:0.290372395833333|FOLD.NEURO.ALD:0.0430078125|FOLD.NEURO.DHT:0.111093749999999|FOLD.NEURO.PRG:0.0813177083333327|FOLD.NEURO.ESR:0.0463984374999997
469	Ym24d07	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000003526	ENSMUST00000139861|ENSMUST00000126087|ENSMUST00000232554|ENSMUST00000232384|ENSMUST00000132241|ENSMUST00000003620|ENSMUST00000123969|ENSMUST00000232502|ENSMUST00000141635|ENSMUST00000136776	NM_011172	PRODH		Regulation: UP|Probe.Set:ILMN_1246241|Identifier:AK085938|FirstOfLocuslink:None|FirstOfName:Ym24d07|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.58862442437764e-07|ANOVA.CELL:0.384079406585072|ANOVA.INT:0.00542221720116327|FDR_ANOVA.TREAT:1.8247050788859002e-05|FDR_ANOVA.CELL:0.45849230919491|FDR_ANOVA.INT:0.22624452262893902|TTEST.ASTRO.DEX:0.00456903078526361|TTEST.ASTRO.ALD:0.0165333989764363|TTEST.ASTRO.DHT:0.8502175053638981|TTEST.ASTRO.PRG:0.544074922676671|TTEST.ASTRO.ESR:0.472544254737831|TTEST.NEURO.DEX:0.0275579799811067|TTEST.NEURO.ALD:0.9055125768502971|TTEST.NEURO.DHT:0.0262410339047709|TTEST.NEURO.PRG:0.662102225069046|TTEST.NEURO.ESR:0.977715228481919|FDR_TTEST.ASTRO.DEX:0.11864151454402401|FDR_TTEST.ASTRO.ALD:0.49411855296956|FDR_TTEST.ASTRO.DHT:0.9878480910116961|FDR_TTEST.ASTRO.PRG:0.9520106633175931|FDR_TTEST.ASTRO.ESR:0.9715846481811461|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.48506510416666704|FOLD.ASTRO.ALD:0.24317708333333402|FOLD.ASTRO.DHT:-0.0200520833333329|FOLD.ASTRO.PRG:0.0495390625000001|FOLD.ASTRO.ESR:-0.0636223958333328|FOLD.NEURO.DEX:0.13779947916666702|FOLD.NEURO.ALD:-0.00788802083333362|FOLD.NEURO.DHT:-0.15065364583333402|FOLD.NEURO.PRG:-0.0328411458333333|FOLD.NEURO.ESR:0.00159635416666681
470	Aldoc	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000017390	ENSMUST00000156039|ENSMUST00000102478|ENSMUST00000124090|ENSMUST00000128032|ENSMUST00000148689|ENSMUST00000017534	NM_009657|NM_001303423	ALDOC	Aldolase C|zebrin II|Aldo3|Scrg2	Regulation: UP|Probe.Set:ILMN_2613349|Identifier:XM_126120.5|FirstOfLocuslink:None|FirstOfName:Aldoc|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.42783665365818e-06|ANOVA.CELL:4.5685636076772807e-17|ANOVA.INT:0.23737064600139|FDR_ANOVA.TREAT:0.000289884486531159|FDR_ANOVA.CELL:2.06391951540855e-16|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.00464296890499849|TTEST.ASTRO.ALD:0.6770115492804291|TTEST.ASTRO.DHT:0.182457992154011|TTEST.ASTRO.PRG:0.9562539494003951|TTEST.ASTRO.ESR:0.6854589951263931|TTEST.NEURO.DEX:0.07475461780357019|TTEST.NEURO.ALD:0.7447367181169761|TTEST.NEURO.DHT:0.309877907926702|TTEST.NEURO.PRG:0.416122301438104|TTEST.NEURO.ESR:0.40489946652066905|FDR_TTEST.ASTRO.DEX:0.11918175822096301|FDR_TTEST.ASTRO.ALD:0.952866365884621|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.997043465272979|FDR_TTEST.ASTRO.ESR:0.9860111541866781|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.752067708333334|FOLD.ASTRO.ALD:0.0673385416666665|FOLD.ASTRO.DHT:-0.22640625|FOLD.ASTRO.PRG:-0.008794270833334391|FOLD.ASTRO.ESR:-0.0547005208333324|FOLD.NEURO.DEX:0.29847135416666704|FOLD.NEURO.ALD:-0.0477265625000003|FOLD.NEURO.DHT:-0.137013020833333|FOLD.NEURO.PRG:-0.13646354166666602|FOLD.NEURO.ESR:-0.103403645833334
471	Cdc45l	1_astrocytes_dex_up_michkor_cells_dex	michkor_cells_dex	ENSMUSG00000000028	ENSMUST00000115585|ENSMUST00000000028|ENSMUST00000096990|ENSMUST00000231819	NM_001161623|NM_001358206|NM_009862	CDC45		Regulation: UP|Probe.Set:ILMN_2919433|Identifier:NM_009862.1|FirstOfLocuslink:NP_033992.1|FirstOfName:Cdc45l|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:5.930525742035801e-05|ANOVA.CELL:8.78737936106096e-07|ANOVA.INT:0.268232797372138|FDR_ANOVA.TREAT:0.0035658050704729305|FDR_ANOVA.CELL:2.29963984707339e-06|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0046637053603374|TTEST.ASTRO.ALD:0.258866472299283|TTEST.ASTRO.DHT:0.13507962440454602|TTEST.ASTRO.PRG:0.929585888676236|TTEST.ASTRO.ESR:0.448759486425572|TTEST.NEURO.DEX:0.0285742405748455|TTEST.NEURO.ALD:0.5852456344785111|TTEST.NEURO.DHT:0.45325177966135505|TTEST.NEURO.PRG:0.10312289753447401|TTEST.NEURO.ESR:0.8731557605861331|FDR_TTEST.ASTRO.DEX:0.11942058478101301|FDR_TTEST.ASTRO.ALD:0.8236983409095231|FDR_TTEST.ASTRO.DHT:0.9042186890172471|FDR_TTEST.ASTRO.PRG:0.995302846471058|FDR_TTEST.ASTRO.ESR:0.971248005964312|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.5577395833333331|FOLD.ASTRO.ALD:0.177648437499998|FOLD.ASTRO.DHT:0.168473958333333|FOLD.ASTRO.PRG:0.009117187499999352|FOLD.ASTRO.ESR:0.0626302083333314|FOLD.NEURO.DEX:0.270125|FOLD.NEURO.ALD:0.0483932291666669|FOLD.NEURO.DHT:0.0822213541666663|FOLD.NEURO.PRG:0.10014322916666701|FOLD.NEURO.ESR:-0.0173671874999997
