Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
103	Ppp1r3b	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000046794	ENSMUST00000211648|ENSMUST00000211472|ENSMUST00000210337|ENSMUST00000070481	NM_001364452|NM_001364450|NM_001364451|NM_177741	PPP1R3B	GL	Regulation: DOWN|Probe.Set:ILMN_2639972|Identifier:NM_177741.3|FirstOfLocuslink:NP_808409.1|FirstOfName:Ppp1r3b|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.3356290391145e-06|ANOVA.CELL:1.0193023960808301e-31|ANOVA.INT:0.004523377725199311|FDR_ANOVA.TREAT:0.000499217295652002|FDR_ANOVA.CELL:1.39452648404848e-30|FDR_ANOVA.INT:0.200636352625699|TTEST.ASTRO.DEX:0.0161496887171477|TTEST.ASTRO.ALD:0.7683121984258471|TTEST.ASTRO.DHT:0.40248473637040305|TTEST.ASTRO.PRG:0.197911094727028|TTEST.ASTRO.ESR:0.320814013583583|TTEST.NEURO.DEX:0.054860901407163896|TTEST.NEURO.ALD:0.28160463546388403|TTEST.NEURO.DHT:0.6570673161461741|TTEST.NEURO.PRG:0.0322142988167946|TTEST.NEURO.ESR:0.697449604615308|FDR_TTEST.ASTRO.DEX:0.23346766650769502|FDR_TTEST.ASTRO.ALD:0.967176866142723|FDR_TTEST.ASTRO.DHT:0.9464407494982081|FDR_TTEST.ASTRO.PRG:0.8949866771345011|FDR_TTEST.ASTRO.ESR:0.956127218880613|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.453528645833332|FOLD.ASTRO.ALD:-0.0357656249999998|FOLD.ASTRO.DHT:0.105656250000001|FOLD.ASTRO.PRG:0.151713541666668|FOLD.ASTRO.ESR:0.155601562500001|FOLD.NEURO.DEX:-0.0725286458333336|FOLD.NEURO.ALD:-0.040924479166667596|FOLD.NEURO.DHT:0.0308723958333328|FOLD.NEURO.PRG:0.0974427083333333|FOLD.NEURO.ESR:0.0240234374999995
104	Pik3cb	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032462	ENSMUST00000136965|ENSMUST00000124723|ENSMUST00000035037	NM_029094	PIK3CB	1110001J02Rik|p110beta	Regulation: DOWN|Probe.Set:ILMN_2680549|Identifier:NM_029094.1|FirstOfLocuslink:NP_083370.1|FirstOfName:Pik3cb|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.00016954010772010102|ANOVA.CELL:4.44445358105309e-28|ANOVA.INT:0.0035116835908989303|FDR_ANOVA.TREAT:0.00887567452819496|FDR_ANOVA.CELL:4.29506487341032e-27|FDR_ANOVA.INT:0.166135735785007|TTEST.ASTRO.DEX:0.000551634975283508|TTEST.ASTRO.ALD:7.311050635539e-05|TTEST.ASTRO.DHT:0.00196688927884506|TTEST.ASTRO.PRG:0.000237123544753284|TTEST.ASTRO.ESR:0.0242220595770043|TTEST.NEURO.DEX:0.0559432146339579|TTEST.NEURO.ALD:0.36407013955655504|TTEST.NEURO.DHT:0.9825773582426541|TTEST.NEURO.PRG:0.617759942772103|TTEST.NEURO.ESR:0.423227608463391|FDR_TTEST.ASTRO.DEX:0.0336031574521645|FDR_TTEST.ASTRO.ALD:0.0570587928642969|FDR_TTEST.ASTRO.DHT:0.7050074411573221|FDR_TTEST.ASTRO.PRG:0.36198613421618103|FDR_TTEST.ASTRO.ESR:0.8728743186164021|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.392169270833334|FOLD.ASTRO.ALD:-0.323645833333336|FOLD.ASTRO.DHT:-0.27180989583333404|FOLD.ASTRO.PRG:-0.317940104166668|FOLD.ASTRO.ESR:-0.19232812500000102|FOLD.NEURO.DEX:-0.133085937500001|FOLD.NEURO.ALD:0.0569036458333336|FOLD.NEURO.DHT:-0.0012838541666671|FOLD.NEURO.PRG:-0.0319088541666677|FOLD.NEURO.ESR:-0.0740182291666667
105	EG328314	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex						Regulation: DOWN|Probe.Set:ILMN_2695134|Identifier:XM_488691.3|FirstOfLocuslink:XP_488691.2|FirstOfName:EG328314|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:9.48868763023183e-11|ANOVA.CELL:3.28266910575256e-38|ANOVA.INT:1.16622053237188e-05|FDR_ANOVA.TREAT:2.2005626252476704e-08|FDR_ANOVA.CELL:9.697630408766401e-37|FDR_ANOVA.INT:0.0014436747147919301|TTEST.ASTRO.DEX:6.37471529765522e-06|TTEST.ASTRO.ALD:0.1688663116693|TTEST.ASTRO.DHT:0.276534844257523|TTEST.ASTRO.PRG:0.521146709422276|TTEST.ASTRO.ESR:0.7445722552978811|TTEST.NEURO.DEX:0.0567207262759421|TTEST.NEURO.ALD:0.745083988776685|TTEST.NEURO.DHT:0.56958780597043|TTEST.NEURO.PRG:0.663417383220892|TTEST.NEURO.ESR:0.9660252567170081|FDR_TTEST.ASTRO.DEX:0.0020440701677356403|FDR_TTEST.ASTRO.ALD:0.774717561279302|FDR_TTEST.ASTRO.DHT:0.9308857344782699|FDR_TTEST.ASTRO.PRG:0.950399453709253|FDR_TTEST.ASTRO.ESR:0.988803998506053|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.7598645833333321|FOLD.ASTRO.ALD:-0.102442708333335|FOLD.ASTRO.DHT:0.0417369791666662|FOLD.ASTRO.PRG:0.0353880208333326|FOLD.ASTRO.ESR:0.0336562499999999|FOLD.NEURO.DEX:-0.18875000000000103|FOLD.NEURO.ALD:-0.023416666666666898|FOLD.NEURO.DHT:0.0624192708333329|FOLD.NEURO.PRG:-0.0333281250000006|FOLD.NEURO.ESR:-0.00358072916666696
106	Cmtm7	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000032436	ENSMUST00000084867|ENSMUST00000217056|ENSMUST00000035009|ENSMUST00000214604|ENSMUST00000216760	NM_133978|NM_001252479	CMTM7	Cklfsf7	Regulation: DOWN|Probe.Set:ILMN_2648409|Identifier:NM_133978.1|FirstOfLocuslink:NP_598739.1|FirstOfName:Cmtm7|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:9.445036022581551e-08|ANOVA.CELL:1.0765151141481798e-45|ANOVA.INT:1.0899275417088902e-05|FDR_ANOVA.TREAT:1.1446590375503401e-05|FDR_ANOVA.CELL:1.20355953706243e-43|FDR_ANOVA.INT:0.00138259105249633|TTEST.ASTRO.DEX:0.00034565103328053104|TTEST.ASTRO.ALD:0.485156435441953|TTEST.ASTRO.DHT:0.0024699911816461503|TTEST.ASTRO.PRG:0.281951058368744|TTEST.ASTRO.ESR:0.32723788564003703|TTEST.NEURO.DEX:0.0571010695231918|TTEST.NEURO.ALD:0.031993396287375596|TTEST.NEURO.DHT:0.9970039561316211|TTEST.NEURO.PRG:0.00542011802434675|TTEST.NEURO.ESR:0.346254530590406|FDR_TTEST.ASTRO.DEX:0.0244786668875694|FDR_TTEST.ASTRO.ALD:0.9049658938571421|FDR_TTEST.ASTRO.DHT:0.738295559068398|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.956127218880613|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.415596354166667|FOLD.ASTRO.ALD:0.037994791666665896|FOLD.ASTRO.DHT:0.19658072916666602|FOLD.ASTRO.PRG:0.0769453124999995|FOLD.ASTRO.ESR:0.071190104166666|FOLD.NEURO.DEX:-0.12715104166666702|FOLD.NEURO.ALD:-0.12306770833333301|FOLD.NEURO.DHT:-0.00040104166666665703|FOLD.NEURO.PRG:-0.17116145833333402|FOLD.NEURO.ESR:-0.0650234374999998
107	Prr7	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000034686	ENSMUST00000046533	NM_001030296	PRR7		Regulation: DOWN|Probe.Set:ILMN_3162239|Identifier:NM_001030296.3|FirstOfLocuslink:NP_001025467.1|FirstOfName:Prr7|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:0.000188241976392095|ANOVA.CELL:2.67245077693828e-07|ANOVA.INT:0.0410796251387412|FDR_ANOVA.TREAT:0.009689949852763221|FDR_ANOVA.CELL:7.19520362532641e-07|FDR_ANOVA.INT:0.7446194722371391|TTEST.ASTRO.DEX:0.00012615608757275|TTEST.ASTRO.ALD:0.5644907563686831|TTEST.ASTRO.DHT:0.008015004608809691|TTEST.ASTRO.PRG:0.211750094977242|TTEST.ASTRO.ESR:0.00107028093868336|TTEST.NEURO.DEX:0.0627887266092648|TTEST.NEURO.ALD:0.528302489474974|TTEST.NEURO.DHT:0.659425467803156|TTEST.NEURO.PRG:0.590647488312059|TTEST.NEURO.ESR:0.31317183796312|FDR_TTEST.ASTRO.DEX:0.0130608322591573|FDR_TTEST.ASTRO.ALD:0.9277551742362581|FDR_TTEST.ASTRO.DHT:0.8456116380494431|FDR_TTEST.ASTRO.PRG:0.8995888684025091|FDR_TTEST.ASTRO.ESR:0.867316536877425|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.259510416666664|FOLD.ASTRO.ALD:0.0275052083333343|FOLD.ASTRO.DHT:0.15526822916666702|FOLD.ASTRO.PRG:0.0763385416666686|FOLD.ASTRO.ESR:0.17278125|FOLD.NEURO.DEX:-0.193679687499998|FOLD.NEURO.ALD:-0.060596354166666096|FOLD.NEURO.DHT:-0.06459635416666559|FOLD.NEURO.PRG:0.0781744791666696|FOLD.NEURO.ESR:-0.107846354166666
108	Syn2	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000009394	ENSMUST00000203707|ENSMUST00000169345|ENSMUST00000204617|ENSMUST00000009538|ENSMUST00000203450|ENSMUST00000203768|ENSMUST00000204726	NM_013681|NM_001111015|NM_001326560	SYN2	2900074L19Rik|Synapsin IIb|Synapsin IIa	Regulation: DOWN|Probe.Set:ILMN_1215972|Identifier:NM_013681.1|FirstOfLocuslink:NP_038709.1|FirstOfName:Syn2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.96148350715455e-05|ANOVA.CELL:6.11393782034322e-36|ANOVA.INT:0.00021600845432197903|FDR_ANOVA.TREAT:0.00195627381200793|FDR_ANOVA.CELL:1.3167209184539497e-34|FDR_ANOVA.INT:0.0179065967142963|TTEST.ASTRO.DEX:2.10271113540127e-05|TTEST.ASTRO.ALD:0.007661993861807521|TTEST.ASTRO.DHT:0.9753697667340551|TTEST.ASTRO.PRG:0.173811708934052|TTEST.ASTRO.ESR:0.5720682313695881|TTEST.NEURO.DEX:0.0638656683451385|TTEST.NEURO.ALD:0.541607483734671|TTEST.NEURO.DHT:0.537935457152112|TTEST.NEURO.PRG:0.21513501054921802|TTEST.NEURO.ESR:0.15879826354331802|FDR_TTEST.ASTRO.DEX:0.0045582433786863|FDR_TTEST.ASTRO.ALD:0.40009979559958403|FDR_TTEST.ASTRO.DHT:0.997676070797851|FDR_TTEST.ASTRO.PRG:0.887633282613541|FDR_TTEST.ASTRO.ESR:0.9781339683583761|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.819125|FOLD.ASTRO.ALD:-0.33826822916666704|FOLD.ASTRO.DHT:0.00454947916666626|FOLD.ASTRO.PRG:-0.22176822916666702|FOLD.ASTRO.ESR:0.0438151041666668|FOLD.NEURO.DEX:-0.16162239583333401|FOLD.NEURO.ALD:-0.0638177083333336|FOLD.NEURO.DHT:-0.0877265625000003|FOLD.NEURO.PRG:-0.1469453125|FOLD.NEURO.ESR:-0.19096875
109	Gbp2	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000028270	ENSMUST00000169572|ENSMUST00000165774	NM_010260	GBP2		Regulation: DOWN|Probe.Set:ILMN_3122961|Identifier:NM_010260.1|FirstOfLocuslink:NP_034390.1|FirstOfName:Gbp2|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.760677018093931e-05|ANOVA.CELL:1.93961396016257e-43|ANOVA.INT:0.7908143522117|FDR_ANOVA.TREAT:0.00239511035356509|FDR_ANOVA.CELL:1.39718775345626e-41|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0032479519965097304|TTEST.ASTRO.ALD:0.19531323536049303|TTEST.ASTRO.DHT:0.248616357370974|TTEST.ASTRO.PRG:0.8294550745403141|TTEST.ASTRO.ESR:0.49061871629908604|TTEST.NEURO.DEX:0.06506641596418701|TTEST.NEURO.ALD:0.34002319709133605|TTEST.NEURO.DHT:0.31608923905294|TTEST.NEURO.PRG:0.39003786592774403|TTEST.NEURO.ESR:0.26499976261136704|FDR_TTEST.ASTRO.DEX:0.0980843266755005|FDR_TTEST.ASTRO.ALD:0.7948854181160361|FDR_TTEST.ASTRO.DHT:0.9241990866992551|FDR_TTEST.ASTRO.PRG:0.9833641572425361|FDR_TTEST.ASTRO.ESR:0.9717930829761621|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.40858593749999805|FOLD.ASTRO.ALD:-0.11578906249999901|FOLD.ASTRO.DHT:0.12119531250000101|FOLD.ASTRO.PRG:-0.0222317708333328|FOLD.ASTRO.ESR:-0.0827343749999994|FOLD.NEURO.DEX:-0.2928203125|FOLD.NEURO.ALD:-0.145533854166668|FOLD.NEURO.DHT:0.23514322916666702|FOLD.NEURO.PRG:0.128778645833334|FOLD.NEURO.ESR:-0.14234895833333402
110	Cx3cr1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000052336	ENSMUST00000064165|ENSMUST00000215016|ENSMUST00000177637	NM_009987	CX3CR1		Regulation: DOWN|Probe.Set:ILMN_2625125|Identifier:NM_009987.2|FirstOfLocuslink:None|FirstOfName:Cx3cr1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:2.39411116421323e-07|ANOVA.CELL:4.65989247978666e-39|ANOVA.INT:0.0210387762532001|FDR_ANOVA.TREAT:2.6446337056550602e-05|FDR_ANOVA.CELL:1.58210202471816e-37|FDR_ANOVA.INT:0.530013203731028|TTEST.ASTRO.DEX:1.64744612312085e-05|TTEST.ASTRO.ALD:0.6667919288699841|TTEST.ASTRO.DHT:0.14811536745169301|TTEST.ASTRO.PRG:0.020923413941981498|TTEST.ASTRO.ESR:0.7151747947589691|TTEST.NEURO.DEX:0.06573580826049259|TTEST.NEURO.ALD:0.620691472550552|TTEST.NEURO.DHT:0.9524266227414031|TTEST.NEURO.PRG:0.5400697943067131|TTEST.NEURO.ESR:0.6458044587404761|FDR_TTEST.ASTRO.DEX:0.0038418776408576803|FDR_TTEST.ASTRO.ALD:0.9519131465103261|FDR_TTEST.ASTRO.DHT:0.90736911702042|FDR_TTEST.ASTRO.PRG:0.8347153345639451|FDR_TTEST.ASTRO.ESR:0.987169725076079|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.0733828125|FOLD.ASTRO.ALD:-0.0487890624999991|FOLD.ASTRO.DHT:-0.1855546875|FOLD.ASTRO.PRG:-0.184192708333333|FOLD.ASTRO.ESR:-0.0327317708333332|FOLD.NEURO.DEX:-0.42572916666666805|FOLD.NEURO.ALD:-0.0966302083333339|FOLD.NEURO.DHT:0.0163906249999997|FOLD.NEURO.PRG:-0.12605729166666702|FOLD.NEURO.ESR:-0.0906848958333342
111	Gm885	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000040528	ENSMUST00000182896|ENSMUST00000147326|ENSMUST00000086353|ENSMUST00000182908|ENSMUST00000182023|ENSMUST00000182479|ENSMUST00000106794|ENSMUST00000183111	NM_001271374|NM_001033435|NM_001271375|NM_001271373|NM_001271372	MILR1		Regulation: DOWN|Probe.Set:ILMN_1254343|Identifier:NM_001033435.2|FirstOfLocuslink:NP_001028607.1|FirstOfName:Gm885|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.3288193948565703e-05|ANOVA.CELL:3.4051287069410103e-37|ANOVA.INT:0.0235095447372184|FDR_ANOVA.TREAT:0.0009647312380205521|FDR_ANOVA.CELL:8.568305880887969e-36|FDR_ANOVA.INT:0.5680427622691381|TTEST.ASTRO.DEX:0.000256127406936737|TTEST.ASTRO.ALD:0.7302027853727561|TTEST.ASTRO.DHT:0.0495487751480453|TTEST.ASTRO.PRG:0.9898915521179911|TTEST.ASTRO.ESR:0.8153534168050711|TTEST.NEURO.DEX:0.06894031832658609|TTEST.NEURO.ALD:0.180804240075796|TTEST.NEURO.DHT:0.794081535590868|TTEST.NEURO.PRG:0.267216176982676|TTEST.NEURO.ESR:0.44604673634124997|FDR_TTEST.ASTRO.DEX:0.0200911483356199|FDR_TTEST.ASTRO.ALD:0.9618658957385461|FDR_TTEST.ASTRO.DHT:0.8845768646342911|FDR_TTEST.ASTRO.PRG:0.9996637960980641|FDR_TTEST.ASTRO.ESR:0.9919624068667681|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.393747395833334|FOLD.ASTRO.ALD:0.0249375000000001|FOLD.ASTRO.DHT:0.1413828125|FOLD.ASTRO.PRG:0.0007838541666664871|FOLD.ASTRO.ESR:-0.0181848958333344|FOLD.NEURO.DEX:-0.19151302083333402|FOLD.NEURO.ALD:-0.117713541666666|FOLD.NEURO.DHT:-0.0368177083333334|FOLD.NEURO.PRG:-0.10698697916666701|FOLD.NEURO.ESR:-0.0640364583333337
112	Naprt1	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000022574	ENSMUST00000023237|ENSMUST00000230739|ENSMUST00000230259|ENSMUST00000229571	NM_172607	NAPRT		Regulation: DOWN|Probe.Set:ILMN_1225191|Identifier:NM_172607.3|FirstOfLocuslink:NP_766195.2|FirstOfName:Naprt1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.75698807483188e-05|ANOVA.CELL:2.2155588964790098e-39|ANOVA.INT:0.8392375998123881|FDR_ANOVA.TREAT:0.00399996368419599|FDR_ANOVA.CELL:7.80329645202302e-38|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0158405984323523|TTEST.ASTRO.ALD:0.12796659963148102|TTEST.ASTRO.DHT:0.19235616112565102|TTEST.ASTRO.PRG:0.23651350751067302|TTEST.ASTRO.ESR:0.785191620121173|TTEST.NEURO.DEX:0.0708174768856543|TTEST.NEURO.ALD:0.121966980753112|TTEST.NEURO.DHT:0.419638724220931|TTEST.NEURO.PRG:0.8217317561263661|TTEST.NEURO.ESR:0.23082890498584901|FDR_TTEST.ASTRO.DEX:0.23141639126113403|FDR_TTEST.ASTRO.ALD:0.741394278548899|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.9064749590232971|FDR_TTEST.ASTRO.ESR:0.9900583148253741|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.31067708333333305|FOLD.ASTRO.ALD:-0.19553385416666702|FOLD.ASTRO.DHT:-0.10693489583333401|FOLD.ASTRO.PRG:-0.0964921874999991|FOLD.ASTRO.ESR:-0.0260651041666673|FOLD.NEURO.DEX:-0.23230989583333503|FOLD.NEURO.ALD:-0.147625000000001|FOLD.NEURO.DHT:0.0538229166666646|FOLD.NEURO.PRG:-0.009020833333334371|FOLD.NEURO.ESR:0.0504531249999989
113	LOC100046802	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex						Regulation: DOWN|Probe.Set:ILMN_2653725|Identifier:XM_001476835.1|FirstOfLocuslink:XP_001476885.1|FirstOfName:LOC100046802|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.9597018842354797e-07|ANOVA.CELL:8.986605162111079e-11|ANOVA.INT:0.0194654100247255|FDR_ANOVA.TREAT:2.20163685651311e-05|FDR_ANOVA.CELL:2.92381275898617e-10|FDR_ANOVA.INT:0.5072211300686661|TTEST.ASTRO.DEX:0.000674254454942782|TTEST.ASTRO.ALD:0.050347001384370496|TTEST.ASTRO.DHT:0.249053779958393|TTEST.ASTRO.PRG:0.3388711242777|TTEST.ASTRO.ESR:0.414571042972649|TTEST.NEURO.DEX:0.07087503053798949|TTEST.NEURO.ALD:0.628965793785312|TTEST.NEURO.DHT:0.536669090071706|TTEST.NEURO.PRG:0.932070439524849|TTEST.NEURO.ESR:0.125125520866079|FDR_TTEST.ASTRO.DEX:0.0374195014453462|FDR_TTEST.ASTRO.ALD:0.628813211231248|FDR_TTEST.ASTRO.DHT:0.9241990866992551|FDR_TTEST.ASTRO.PRG:0.9175933687531491|FDR_TTEST.ASTRO.ESR:0.9688797909553171|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-0.6173203125|FOLD.ASTRO.ALD:-0.19848697916666902|FOLD.ASTRO.DHT:-0.152033854166667|FOLD.ASTRO.PRG:-0.0923177083333346|FOLD.ASTRO.ESR:-0.0888411458333334|FOLD.NEURO.DEX:-0.178286458333332|FOLD.NEURO.ALD:0.0228020833333336|FOLD.NEURO.DHT:0.0552734375000004|FOLD.NEURO.PRG:0.004033854166667791|FOLD.NEURO.ESR:0.114533854166668
114	P2ry13	4_neurons_dex_down_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000036362	ENSMUST00000040622	NM_028808	P2RY13	2010001L06Rik|P2Y13|SP174|Gpr86	Regulation: DOWN|Probe.Set:ILMN_2640346|Identifier:NM_028808.2|FirstOfLocuslink:NP_083084.1|FirstOfName:P2ry13|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.42678657909299e-10|ANOVA.CELL:2.18640417132355e-42|ANOVA.INT:4.9205017837528296e-08|FDR_ANOVA.TREAT:3.1222959006179904e-08|FDR_ANOVA.CELL:1.28769166079967e-40|FDR_ANOVA.INT:1.18952486577489e-05|TTEST.ASTRO.DEX:7.1045798995329e-05|TTEST.ASTRO.ALD:0.263204196266149|TTEST.ASTRO.DHT:0.63493972265647|TTEST.ASTRO.PRG:0.408442494968671|TTEST.ASTRO.ESR:0.9658164142537871|TTEST.NEURO.DEX:0.0711134815526797|TTEST.NEURO.ALD:0.46262163165125403|TTEST.NEURO.DHT:0.851237282835074|TTEST.NEURO.PRG:0.9755649733935551|TTEST.NEURO.ESR:0.170838789489128|FDR_TTEST.ASTRO.DEX:0.00926686079889921|FDR_TTEST.ASTRO.ALD:0.825026545100989|FDR_TTEST.ASTRO.DHT:0.9704389702008581|FDR_TTEST.ASTRO.PRG:0.9294642365243181|FDR_TTEST.ASTRO.ESR:0.9988534856709431|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:-1.23476041666667|FOLD.ASTRO.ALD:-0.161393229166666|FOLD.ASTRO.DHT:0.0549401041666666|FOLD.ASTRO.PRG:-0.11147395833333301|FOLD.ASTRO.ESR:-0.00510416666666735|FOLD.NEURO.DEX:-0.182398437499999|FOLD.NEURO.ALD:-0.0764583333333331|FOLD.NEURO.DHT:-0.0252135416666661|FOLD.NEURO.PRG:-0.0030234374999995603|FOLD.NEURO.ESR:-0.11218749999999901
